Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,PCT_SE_A12002_002,PCT_SE_A12002_003,PCT_SE_A12002_004,PCT_SE_A12002_005,PCT_SE_A12002_006,PCT_SE_A12002_007,PCT_SE_A12002_008
"06037620904","Census Tract 6209.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6209.04",,,,1920,7,64,322,943,367,164,53,0.36,3.33,16.77,49.11,19.11,8.54,2.76
"06037621001","Census Tract 6210.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6210.01",,,,3273,17,154,545,1582,580,229,166,0.52,4.71,16.65,48.33,17.72,7,5.07
"06037621005","Census Tract 6210.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6210.05",,,,3812,26,216,562,1661,1094,185,68,0.68,5.67,14.74,43.57,28.7,4.85,1.78
"06037621102","Census Tract 6211.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6211.02",,,,2523,22,252,527,1128,481,62,51,0.87,9.99,20.89,44.71,19.06,2.46,2.02
"06037621104","Census Tract 6211.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6211.04",,,,5396,65,261,608,2824,1215,356,67,1.2,4.84,11.27,52.34,22.52,6.6,1.24
"06037621201","Census Tract 6212.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6212.01",,,,5689,264,747,946,2292,1169,157,114,4.64,13.13,16.63,40.29,20.55,2.76,2
"06037621204","Census Tract 6212.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6212.04",,,,2473,95,218,431,973,488,77,191,3.84,8.82,17.43,39.34,19.73,3.11,7.72
"06037621301","Census Tract 6213.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.01",,,,5126,152,426,1327,2231,681,270,39,2.97,8.31,25.89,43.52,13.29,5.27,0.76
"06037621324","Census Tract 6213.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.24",,,,3145,143,167,623,1262,648,97,205,4.55,5.31,19.81,40.13,20.6,3.08,6.52
"06037621326","Census Tract 6213.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.26",,,,2613,72,157,485,1213,519,154,13,2.76,6.01,18.56,46.42,19.86,5.89,0.5
"06037621400","Census Tract 6214, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6214",,,,3042,62,223,664,1062,835,70,126,2.04,7.33,21.83,34.91,27.45,2.3,4.14
"06037650001","Census Tract 6500.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.01",,,,4232,166,947,1209,1371,435,47,57,3.92,22.38,28.57,32.4,10.28,1.11,1.35
"06037650003","Census Tract 6500.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.03",,,,2340,266,528,589,748,184,15,10,11.37,22.56,25.17,31.97,7.86,0.64,0.43
"06037650004","Census Tract 6500.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.04",,,,2943,309,513,991,794,255,18,63,10.5,17.43,33.67,26.98,8.66,0.61,2.14
"06037650101","Census Tract 6501.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6501.01",,,,4228,266,503,1197,1939,204,59,60,6.29,11.9,28.31,45.86,4.82,1.4,1.42
"06037650102","Census Tract 6501.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6501.02",,,,1489,104,250,414,517,185,9,10,6.98,16.79,27.8,34.72,12.42,0.6,0.67
"06037650200","Census Tract 6502, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6502",,,,4088,297,928,1136,1249,311,141,26,7.27,22.7,27.79,30.55,7.61,3.45,0.64
"06037650300","Census Tract 6503, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6503",,,,5371,778,1007,1293,1620,397,220,56,14.49,18.75,24.07,30.16,7.39,4.1,1.04
"06037650401","Census Tract 6504.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6504.01",,,,3298,145,570,844,1192,453,38,56,4.4,17.28,25.59,36.14,13.74,1.15,1.7
"06037650501","Census Tract 6505.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6505.01",,,,2039,42,397,607,608,244,73,68,2.06,19.47,29.77,29.82,11.97,3.58,3.33
"06037650502","Census Tract 6505.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6505.02",,,,3175,68,401,926,942,508,166,164,2.14,12.63,29.17,29.67,16,5.23,5.17
"06037650603","Census Tract 6506.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.03",,,,2935,49,290,957,1088,350,135,66,1.67,9.88,32.61,37.07,11.93,4.6,2.25
"06037650604","Census Tract 6506.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.04",,,,4232,290,905,941,1198,736,93,69,6.85,21.38,22.24,28.31,17.39,2.2,1.63
"06037650605","Census Tract 6506.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.05",,,,1962,51,282,476,855,236,40,22,2.6,14.37,24.26,43.58,12.03,2.04,1.12
"06037650606","Census Tract 6506.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.06",,,,3583,222,898,872,859,692,17,23,6.2,25.06,24.34,23.97,19.31,0.47,0.64
"06037650607","Census Tract 6506.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.07",,,,1925,84,237,372,811,268,119,34,4.36,12.31,19.32,42.13,13.92,6.18,1.77
"06037650701","Census Tract 6507.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6507.01",,,,1867,53,298,486,640,261,56,73,2.84,15.96,26.03,34.28,13.98,3,3.91
"06037650702","Census Tract 6507.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6507.02",,,,3508,161,400,865,1269,674,86,53,4.59,11.4,24.66,36.17,19.21,2.45,1.51
"06037650801","Census Tract 6508.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6508.01",,,,3093,53,657,518,1352,336,103,74,1.71,21.24,16.75,43.71,10.86,3.33,2.39
"06037650802","Census Tract 6508.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6508.02",,,,2253,41,84,503,1253,278,49,45,1.82,3.73,22.33,55.61,12.34,2.17,2
"06037650901","Census Tract 6509.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.01",,,,3896,120,789,1064,1311,488,83,41,3.08,20.25,27.31,33.65,12.53,2.13,1.05
"06037650903","Census Tract 6509.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.03",,,,3329,112,816,1031,738,489,116,27,3.36,24.51,30.97,22.17,14.69,3.48,0.81
"06037650904","Census Tract 6509.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.04",,,,1851,83,295,339,841,239,45,9,4.48,15.94,18.31,45.43,12.91,2.43,0.49
"06037651001","Census Tract 6510.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6510.01",,,,3964,320,1176,1146,789,404,71,58,8.07,29.67,28.91,19.9,10.19,1.79,1.46
"06037651002","Census Tract 6510.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6510.02",,,,3713,220,569,923,1432,335,172,62,5.93,15.32,24.86,38.57,9.02,4.63,1.67
"06037651101","Census Tract 6511.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6511.01",,,,3455,142,455,824,1218,533,206,77,4.11,13.17,23.85,35.25,15.43,5.96,2.23
"06037651102","Census Tract 6511.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6511.02",,,,2839,17,678,761,862,359,79,83,0.6,23.88,26.81,30.36,12.65,2.78,2.92
"06037651201","Census Tract 6512.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.01",,,,3471,94,255,711,1562,609,158,82,2.71,7.35,20.48,45,17.55,4.55,2.36
"06037651221","Census Tract 6512.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.21",,,,2725,65,371,725,1016,419,91,38,2.39,13.61,26.61,37.28,15.38,3.34,1.39
"06037651222","Census Tract 6512.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.22",,,,4037,156,535,1088,1603,475,121,59,3.86,13.25,26.95,39.71,11.77,3,1.46
"06037651302","Census Tract 6513.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6513.02",,,,4248,108,312,948,1292,964,420,204,2.54,7.34,22.32,30.41,22.69,9.89,4.8
"06037651304","Census Tract 6513.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6513.04",,,,3957,61,408,1101,1361,657,290,79,1.54,10.31,27.82,34.39,16.6,7.33,2
"06037651401","Census Tract 6514.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6514.01",,,,1988,222,365,527,583,185,62,44,11.17,18.36,26.51,29.33,9.31,3.12,2.21
"06037651402","Census Tract 6514.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6514.02",,,,3975,124,465,909,1607,594,160,116,3.12,11.7,22.87,40.43,14.94,4.03,2.92
"06037670001","Census Tract 6700.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.01",,,,2603,270,458,730,865,190,47,43,10.37,17.6,28.04,33.23,7.3,1.81,1.65
"06037670002","Census Tract 6700.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.02",,,,2674,315,580,625,790,292,60,12,11.78,21.69,23.37,29.54,10.92,2.24,0.45
"06037670003","Census Tract 6700.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.03",,,,4437,470,888,1497,1109,317,136,20,10.59,20.01,33.74,24.99,7.14,3.07,0.45
"06037670101","Census Tract 6701.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6701.01",,,,2288,312,389,651,518,300,103,15,13.64,17,28.45,22.64,13.11,4.5,0.66
"06037670102","Census Tract 6701.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6701.02",,,,2864,429,864,571,663,260,39,38,14.98,30.17,19.94,23.15,9.08,1.36,1.33
"06037670201","Census Tract 6702.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6702.01",,,,2624,81,141,432,924,612,381,53,3.09,5.37,16.46,35.21,23.32,14.52,2.02
"06037670202","Census Tract 6702.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6702.02",,,,1901,0,118,341,856,394,115,77,0,6.21,17.94,45.03,20.73,6.05,4.05
"06037670324","Census Tract 6703.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.24",,,,4021,127,100,476,1832,946,339,201,3.16,2.49,11.84,45.56,23.53,8.43,5
"06037670326","Census Tract 6703.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.26",,,,2553,84,179,435,858,471,404,122,3.29,7.01,17.04,33.61,18.45,15.82,4.78
"06037670328","Census Tract 6703.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.28",,,,3100,22,192,334,1413,551,426,162,0.71,6.19,10.77,45.58,17.77,13.74,5.23
"06037670405","Census Tract 6704.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.05",,,,2025,29,163,482,687,379,162,123,1.43,8.05,23.8,33.93,18.72,8,6.07
"06037670406","Census Tract 6704.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.06",,,,1288,11,81,246,442,313,118,77,0.85,6.29,19.1,34.32,24.3,9.16,5.98
"06037670407","Census Tract 6704.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.07",,,,4052,84,120,693,1890,893,100,272,2.07,2.96,17.1,46.64,22.04,2.47,6.71
"06037670413","Census Tract 6704.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.13",,,,3311,88,157,449,1264,906,274,173,2.66,4.74,13.56,38.18,27.36,8.28,5.23
"06037670416","Census Tract 6704.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.16",,,,3054,115,240,563,819,755,380,182,3.77,7.86,18.43,26.82,24.72,12.44,5.96
"06037670417","Census Tract 6704.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.17",,,,2003,16,150,360,763,438,135,141,0.8,7.49,17.97,38.09,21.87,6.74,7.04
"06037670418","Census Tract 6704.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.18",,,,3164,21,273,573,1260,598,312,127,0.66,8.63,18.11,39.82,18.9,9.86,4.01
"06037670500","Census Tract 6705, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6705",,,,1086,6,56,222,395,184,142,81,0.55,5.16,20.44,36.37,16.94,13.08,7.46
"06037670603","Census Tract 6706.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6706.03",,,,1391,20,34,318,372,329,209,109,1.44,2.44,22.86,26.74,23.65,15.03,7.84
"06037670604","Census Tract 6706.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6706.04",,,,3738,78,289,806,1257,661,439,208,2.09,7.73,21.56,33.63,17.68,11.74,5.56
"06037670701","Census Tract 6707.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6707.01",,,,4859,72,953,1342,1686,459,264,83,1.48,19.61,27.62,34.7,9.45,5.43,1.71
"06037670702","Census Tract 6707.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6707.02",,,,4209,69,363,941,1831,581,254,170,1.64,8.62,22.36,43.5,13.8,6.03,4.04
"06037700101","Census Tract 7001.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7001.01",,,,4692,161,453,1425,2111,331,99,112,3.43,9.65,30.37,44.99,7.05,2.11,2.39
"06037700102","Census Tract 7001.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7001.02",,,,4034,150,501,1355,1403,350,216,59,3.72,12.42,33.59,34.78,8.68,5.35,1.46
