Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12002A_001,SE_A12002A_002,SE_A12002A_003,SE_A12002A_004,SE_A12002A_005,SE_A12002A_006,SE_A12002A_007,SE_A12002A_008,PCT_SE_A12002A_002,PCT_SE_A12002A_003,PCT_SE_A12002A_004,PCT_SE_A12002A_005,PCT_SE_A12002A_006,PCT_SE_A12002A_007,PCT_SE_A12002A_008
"06037143102","Census Tract 1431.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1431.02",,,,939,57,137,273,307,125,40,0,6.07,14.59,29.07,32.69,13.31,4.26,0
"06037143200","Census Tract 1432, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1432",,,,1759,145,236,399,793,155,31,0,8.24,13.42,22.68,45.08,8.81,1.76,0
"06037143301","Census Tract 1433.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1433.01",,,,1081,86,239,290,394,72,0,0,7.96,22.11,26.83,36.45,6.66,0,0
"06037143302","Census Tract 1433.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1433.02",,,,1370,97,53,482,465,150,111,12,7.08,3.87,35.18,33.94,10.95,8.1,0.88
"06037143401","Census Tract 1434.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1434.01",,,,2117,112,126,527,961,135,166,90,5.29,5.95,24.89,45.39,6.38,7.84,4.25
"06037143402","Census Tract 1434.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1434.02",,,,703,29,104,137,321,64,39,9,4.13,14.79,19.49,45.66,9.1,5.55,1.28
"06037143500","Census Tract 1435, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1435",,,,1974,3,189,529,639,328,178,108,0.15,9.57,26.8,32.37,16.62,9.02,5.47
"06037143602","Census Tract 1436.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1436.02",,,,2094,127,107,718,706,237,172,27,6.06,5.11,34.29,33.72,11.32,8.21,1.29
"06037143603","Census Tract 1436.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1436.03",,,,1028,26,11,325,344,254,30,38,2.53,1.07,31.61,33.46,24.71,2.92,3.7
"06037143605","Census Tract 1436.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1436.05",,,,801,0,0,251,438,76,19,17,0,0,31.34,54.68,9.49,2.37,2.12
"06037143606","Census Tract 1436.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1436.06",,,,777,5,16,226,433,83,0,14,0.64,2.06,29.09,55.73,10.68,0,1.8
"06037143700","Census Tract 1437, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1437",,,,1268,17,56,306,527,221,98,43,1.34,4.42,24.13,41.56,17.43,7.73,3.39
"06037143801","Census Tract 1438.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1438.01",,,,1210,33,159,251,299,247,210,11,2.73,13.14,20.74,24.71,20.41,17.36,0.91
"06037143802","Census Tract 1438.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1438.02",,,,975,0,114,162,497,96,32,74,0,11.69,16.62,50.97,9.85,3.28,7.59
"06037143901","Census Tract 1439.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1439.01",,,,1461,36,108,228,490,294,282,23,2.46,7.39,15.61,33.54,20.12,19.3,1.57
"06037143902","Census Tract 1439.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"143902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1439.02",,,,1175,11,68,333,459,174,105,25,0.94,5.79,28.34,39.06,14.81,8.94,2.13
"06037181000","Census Tract 1810, Los Angeles County, California","ca","140","00",,,,"06","037",,,"181000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1810",,,,2147,59,477,410,815,334,52,0,2.75,22.22,19.1,37.96,15.56,2.42,0
"06037181300","Census Tract 1813, Los Angeles County, California","ca","140","00",,,,"06","037",,,"181300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1813",,,,1433,107,166,501,437,128,58,36,7.47,11.58,34.96,30.5,8.93,4.05,2.51
"06037181400","Census Tract 1814, Los Angeles County, California","ca","140","00",,,,"06","037",,,"181400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1814",,,,1634,174,261,358,566,177,25,73,10.65,15.97,21.91,34.64,10.83,1.53,4.47
"06037181500","Census Tract 1815, Los Angeles County, California","ca","140","00",,,,"06","037",,,"181500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1815",,,,1700,242,260,408,587,119,20,64,14.24,15.29,24,34.53,7,1.18,3.76
"06037181600","Census Tract 1816, Los Angeles County, California","ca","140","00",,,,"06","037",,,"181600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1816",,,,1065,100,119,313,273,161,53,46,9.39,11.17,29.39,25.63,15.12,4.98,4.32
"06037183101","Census Tract 1831.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1831.01",,,,1185,184,247,327,310,56,49,12,15.53,20.84,27.59,26.16,4.73,4.14,1.01
"06037183103","Census Tract 1831.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1831.03",,,,1575,256,337,496,326,126,17,17,16.25,21.4,31.49,20.7,8,1.08,1.08
"06037183104","Census Tract 1831.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1831.04",,,,816,87,95,294,215,104,12,9,10.66,11.64,36.03,26.35,12.75,1.47,1.1
"06037183220","Census Tract 1832.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1832.20",,,,1235,204,314,340,249,37,47,44,16.52,25.43,27.53,20.16,3,3.81,3.56
"06037183221","Census Tract 1832.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1832.21",,,,1363,227,215,386,467,68,0,0,16.65,15.77,28.32,34.26,4.99,0,0
"06037183222","Census Tract 1832.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1832.22",,,,1506,147,146,414,450,291,30,28,9.76,9.69,27.49,29.88,19.32,1.99,1.86
"06037183300","Census Tract 1833, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1833",,,,1143,184,255,300,306,42,56,0,16.1,22.31,26.25,26.77,3.67,4.9,0
"06037183401","Census Tract 1834.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1834.01",,,,845,202,196,216,151,46,18,16,23.91,23.2,25.56,17.87,5.44,2.13,1.89
"06037183402","Census Tract 1834.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1834.02",,,,1108,167,147,338,395,36,20,5,15.07,13.27,30.51,35.65,3.25,1.81,0.45
"06037183510","Census Tract 1835.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1835.10",,,,903,194,218,252,186,48,5,0,21.48,24.14,27.91,20.6,5.32,0.55,0
"06037183520","Census Tract 1835.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1835.20",,,,1433,527,201,355,274,40,11,25,36.78,14.03,24.77,19.12,2.79,0.77,1.74
"06037183610","Census Tract 1836.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1836.10",,,,1159,266,266,301,230,65,23,8,22.95,22.95,25.97,19.84,5.61,1.98,0.69
"06037183620","Census Tract 1836.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1836.20",,,,1062,187,374,123,256,107,10,5,17.61,35.22,11.58,24.11,10.08,0.94,0.47
"06037183701","Census Tract 1837.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1837.01",,,,1275,236,299,338,281,92,10,19,18.51,23.45,26.51,22.04,7.22,0.78,1.49
"06037183702","Census Tract 1837.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1837.02",,,,1171,166,104,259,345,186,46,65,14.18,8.88,22.12,29.46,15.88,3.93,5.55
"06037183810","Census Tract 1838.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1838.10",,,,1536,327,307,446,407,40,0,9,21.29,19.99,29.04,26.5,2.6,0,0.59
"06037183820","Census Tract 1838.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"183820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1838.20",,,,1341,407,308,286,266,74,0,0,30.35,22.97,21.33,19.84,5.52,0,0
"06037185101","Census Tract 1851.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1851.01",,,,1058,419,166,194,212,20,47,0,39.6,15.69,18.34,20.04,1.89,4.44,0
"06037185102","Census Tract 1851.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1851.02",,,,1475,55,260,238,355,494,66,7,3.73,17.63,16.14,24.07,33.49,4.47,0.47
"06037185202","Census Tract 1852.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1852.02",,,,1781,263,415,404,450,146,81,22,14.77,23.3,22.68,25.27,8.2,4.55,1.24
"06037185203","Census Tract 1852.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1852.03",,,,1036,289,308,132,204,94,7,2,27.9,29.73,12.74,19.69,9.07,0.68,0.19
"06037185204","Census Tract 1852.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1852.04",,,,747,44,111,222,153,106,62,49,5.89,14.86,29.72,20.48,14.19,8.3,6.56
"06037185310","Census Tract 1853.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1853.10",,,,1106,304,271,309,163,27,20,12,27.49,24.5,27.94,14.74,2.44,1.81,1.08
"06037185320","Census Tract 1853.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"185320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1853.20",,,,1167,317,366,210,244,21,9,0,27.16,31.36,17.99,20.91,1.8,0.77,0
"06037186100","Census Tract 1861, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1861",,,,1678,94,305,511,583,140,23,22,5.6,18.18,30.45,34.74,8.34,1.37,1.31
"06037186201","Census Tract 1862.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1862.01",,,,1419,240,254,417,366,134,8,0,16.91,17.9,29.39,25.79,9.44,0.56,0
"06037186202","Census Tract 1862.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1862.02",,,,713,35,174,275,178,48,0,3,4.91,24.4,38.57,24.96,6.73,0,0.42
"06037186203","Census Tract 1862.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1862.03",,,,1224,178,103,237,462,110,94,40,14.54,8.42,19.36,37.75,8.99,7.68,3.27
"06037186301","Census Tract 1863.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1863.01",,,,885,164,189,227,220,40,45,0,18.53,21.36,25.65,24.86,4.52,5.08,0
"06037186302","Census Tract 1863.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1863.02",,,,2199,208,540,595,494,243,108,11,9.46,24.56,27.06,22.46,11.05,4.91,0.5
"06037186401","Census Tract 1864.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1864.01",,,,910,268,129,240,235,19,19,0,29.45,14.18,26.37,25.82,2.09,2.09,0
"06037186403","Census Tract 1864.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1864.03",,,,929,253,199,221,194,61,0,1,27.23,21.42,23.79,20.88,6.57,0,0.11
"06037186404","Census Tract 1864.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"186404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1864.04",,,,836,207,188,176,175,79,11,0,24.76,22.49,21.05,20.93,9.45,1.32,0
"06037187101","Census Tract 1871.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1871.01",,,,1208,124,164,382,393,103,42,0,10.26,13.58,31.62,32.53,8.53,3.48,0
"06037187102","Census Tract 1871.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1871.02",,,,1497,274,182,414,524,70,10,23,18.3,12.16,27.66,35,4.68,0.67,1.54
"06037187200","Census Tract 1872, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1872",,,,855,256,148,201,181,23,19,27,29.94,17.31,23.51,21.17,2.69,2.22,3.16
"06037187300","Census Tract 1873, Los Angeles County, California","ca","140","00",,,,"06","037",,,"187300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1873",,,,1601,57,152,221,886,169,65,51,3.56,9.49,13.8,55.34,10.56,4.06,3.19
"06037188100","Census Tract 1881, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1881",,,,1450,175,240,397,440,148,10,40,12.07,16.55,27.38,30.34,10.21,0.69,2.76
"06037188201","Census Tract 1882.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1882.01",,,,1344,24,66,257,684,228,33,52,1.79,4.91,19.12,50.89,16.96,2.46,3.87
"06037188202","Census Tract 1882.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1882.02",,,,1386,6,145,304,517,174,201,39,0.43,10.46,21.93,37.3,12.55,14.5,2.81
"06037188300","Census Tract 1883, Los Angeles County, California","ca","140","00",,,,"06","037",,,"188300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1883",,,,1487,129,176,398,502,178,41,63,8.68,11.84,26.77,33.76,11.97,2.76,4.24
"06037189101","Census Tract 1891.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1891.01",,,,954,14,86,192,479,98,37,48,1.47,9.01,20.13,50.21,10.27,3.88,5.03
"06037189102","Census Tract 1891.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1891.02",,,,1622,1,190,197,773,268,153,40,0.06,11.71,12.15,47.66,16.52,9.43,2.47
"06037189201","Census Tract 1892.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1892.01",,,,1300,10,85,285,471,365,44,40,0.77,6.54,21.92,36.23,28.08,3.38,3.08
"06037189202","Census Tract 1892.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1892.02",,,,1322,31,92,306,605,131,129,28,2.34,6.96,23.15,45.76,9.91,9.76,2.12
"06037189300","Census Tract 1893, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1893",,,,1200,75,93,247,414,121,189,61,6.25,7.75,20.58,34.5,10.08,15.75,5.08
"06037189400","Census Tract 1894, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1894",,,,1182,10,62,202,622,205,52,29,0.85,5.25,17.09,52.62,17.34,4.4,2.45
"06037189501","Census Tract 1895.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1895.01",,,,1113,13,52,300,525,118,56,49,1.17,4.67,26.95,47.17,10.6,5.03,4.4
"06037189502","Census Tract 1895.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1895.02",,,,773,29,175,164,213,79,92,21,3.75,22.64,21.22,27.55,10.22,11.9,2.72
"06037189600","Census Tract 1896, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1896",,,,1719,49,266,403,480,363,82,76,2.85,15.47,23.44,27.92,21.12,4.77,4.42
"06037189702","Census Tract 1897.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1897.02",,,,946,12,47,305,317,162,52,51,1.27,4.97,32.24,33.51,17.12,5.5,5.39
"06037189703","Census Tract 1897.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1897.03",,,,811,124,97,131,305,63,54,37,15.29,11.96,16.15,37.61,7.77,6.66,4.56
"06037189704","Census Tract 1897.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1897.04",,,,570,0,26,64,414,0,0,66,0,4.56,11.23,72.63,0,0,11.58
"06037189801","Census Tract 1898.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1898.01",,,,662,40,81,163,197,161,18,2,6.04,12.24,24.62,29.76,24.32,2.72,0.3
"06037189802","Census Tract 1898.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1898.02",,,,884,0,46,250,471,67,30,20,0,5.2,28.28,53.28,7.58,3.39,2.26
"06037189903","Census Tract 1899.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.03",,,,1214,11,79,478,421,116,52,57,0.91,6.51,39.37,34.68,9.56,4.28,4.7
"06037189904","Census Tract 1899.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.04",,,,941,76,165,181,330,132,57,0,8.08,17.53,19.23,35.07,14.03,6.06,0
"06037189905","Census Tract 1899.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.05",,,,1077,56,26,184,476,216,66,53,5.2,2.41,17.08,44.2,20.06,6.13,4.92
"06037189906","Census Tract 1899.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.06",,,,1093,31,104,258,515,81,84,20,2.84,9.52,23.6,47.12,7.41,7.69,1.83
"06037189907","Census Tract 1899.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"189907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1899.07",,,,918,12,194,206,336,158,12,0,1.31,21.13,22.44,36.6,17.21,1.31,0
"06037190101","Census Tract 1901.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1901.01",,,,904,60,252,234,321,28,9,0,6.64,27.88,25.88,35.51,3.1,1,0
"06037190102","Census Tract 1901.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1901.02",,,,1075,0,122,358,541,54,0,0,0,11.35,33.3,50.33,5.02,0,0
"06037190201","Census Tract 1902.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1902.01",,,,1016,174,203,242,301,15,81,0,17.13,19.98,23.82,29.63,1.48,7.97,0
"06037190202","Census Tract 1902.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1902.02",,,,1443,0,180,393,647,203,20,0,0,12.47,27.23,44.84,14.07,1.39,0
"06037190302","Census Tract 1903.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1903.02",,,,1279,116,298,247,497,121,0,0,9.07,23.3,19.31,38.86,9.46,0,0
"06037190303","Census Tract 1903.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1903.03",,,,1378,95,335,565,281,82,20,0,6.89,24.31,41,20.39,5.95,1.45,0
"06037190401","Census Tract 1904.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1904.01",,,,1130,125,133,276,464,104,28,0,11.06,11.77,24.42,41.06,9.2,2.48,0
"06037190402","Census Tract 1904.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1904.02",,,,1012,33,258,176,420,57,68,0,3.26,25.49,17.39,41.5,5.63,6.72,0
"06037190510","Census Tract 1905.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1905.10",,,,1662,160,419,303,618,139,8,15,9.63,25.21,18.23,37.18,8.36,0.48,0.9
"06037190520","Census Tract 1905.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1905.20",,,,1281,236,287,324,249,159,0,26,18.42,22.4,25.29,19.44,12.41,0,2.03
"06037190701","Census Tract 1907.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1907.01",,,,748,131,144,236,202,25,10,0,17.51,19.25,31.55,27.01,3.34,1.34,0
"06037190702","Census Tract 1907.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1907.02",,,,605,50,40,133,320,53,4,5,8.26,6.61,21.98,52.89,8.76,0.66,0.83
"06037190801","Census Tract 1908.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1908.01",,,,1205,117,365,329,292,80,22,0,9.71,30.29,27.3,24.23,6.64,1.83,0
"06037190802","Census Tract 1908.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1908.02",,,,1356,323,129,368,359,177,0,0,23.82,9.51,27.14,26.47,13.05,0,0
"06037190901","Census Tract 1909.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1909.01",,,,1661,650,492,274,185,30,6,24,39.13,29.62,16.5,11.14,1.81,0.36,1.44
"06037190902","Census Tract 1909.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"190902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1909.02",,,,1393,302,517,159,360,33,0,22,21.68,37.11,11.41,25.84,2.37,0,1.58
"06037191000","Census Tract 1910, Los Angeles County, California","ca","140","00",,,,"06","037",,,"191000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1910",,,,2832,208,543,539,1111,238,158,35,7.34,19.17,19.03,39.23,8.4,5.58,1.24
"06037191110","Census Tract 1911.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"191110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1911.10",,,,1570,243,339,560,273,122,33,0,15.48,21.59,35.67,17.39,7.77,2.1,0
"06037191120","Census Tract 1911.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"191120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1911.20",,,,1593,189,395,587,366,24,0,32,11.86,24.8,36.85,22.98,1.51,0,2.01
